YEAR,STATE,AVG_SCORE,TEST_SUBJECT,TEST_YEAR
2011,Michigan,265.1940412,Reading,8
2011,Minnesota,270.1489602,Reading,8
2011,Mississippi,253.8334404,Reading,8
2011,Missouri,266.7620513,Reading,8
2011,Montana,272.8741408,Reading,8
2011,Nebraska,267.7038652,Reading,8
2011,Nevada,258.1932642,Reading,8
2011,New Hampshire,272.0786265,Reading,8
2011,New Jersey,275.1831643,Reading,8
2011,New Mexico,255.8616346,Reading,8
2011,New York,265.6970283,Reading,8
2011,North Carolina,262.9289563,Reading,8
2011,North Dakota,268.6942179,Reading,8
2011,Ohio,268.2839492,Reading,8
2011,Oklahoma,260.1212646,Reading,8
2011,Oregon,264.2256116,Reading,8
2011,Pennsylvania,267.7505967,Reading,8
2011,Rhode Island,265.1195563,Reading,8
2011,South Carolina,260.3070199,Reading,8
2011,South Dakota,268.9415376,Reading,8
2011,Tennessee,259.2083707,Reading,8
2011,Texas,261.4283909,Reading,8
2011,Utah,267.0874061,Reading,8
2011,Vermont,273.840765,Reading,8
2011,Virginia,267.2728912,Reading,8
2011,Washington,267.5774737,Reading,8
2011,West Virginia,256.1068616,Reading,8
2011,Wisconsin,267.1670297,Reading,8
2011,Wyoming,269.5687297,Reading,8
2009,Alabama,254.8952466,Reading,8
2009,Alaska,259.4494265,Reading,8
2009,Arizona,257.5952755,Reading,8
2009,Arkansas,258.0485802,Reading,8
2009,California,252.6313808,Reading,8
2009,Colorado,265.5131199,Reading,8
2009,Connecticut,271.8101332,Reading,8
2009,Delaware,264.9989661,Reading,8
2009,District of Columbia,242.4904243,Reading,8
2009,DoDEA,272.4593163,Reading,8
2009,Florida,264.3620409,Reading,8
2009,Georgia,260.2445245,Reading,8
2009,Hawaii,254.7389799,Reading,8
2009,Idaho,264.837185,Reading,8
2009,Illinois,264.5140023,Reading,8
2009,Indiana,265.6912406,Reading,8
2009,Iowa,264.888126,Reading,8
2009,Kansas,266.7995193,Reading,8
2009,Kentucky,266.8540198,Reading,8
2009,Louisiana,253.329004,Reading,8
2009,Maine,267.7064996,Reading,8
2009,Maryland,267.2980565,Reading,8
2009,Massachusetts,273.5892897,Reading,8
2009,Michigan,261.89815,Reading,8
2009,Minnesota,269.7398201,Reading,8
2009,Mississippi,251.3056546,Reading,8
2009,Missouri,266.8764602,Reading,8
2009,Montana,270.393926,Reading,8
2009,Nebraska,267.0678566,Reading,8
2009,Nevada,253.8409544,Reading,8
2009,New Hampshire,270.7481588,Reading,8
2009,New Jersey,272.8026339,Reading,8
2009,New Mexico,254.1291737,Reading,8
2009,New York,264.2880575,Reading,8
2009,North Carolina,259.5284866,Reading,8
2009,North Dakota,269.2399849,Reading,8
2009,Ohio,268.6782355,Reading,8
2009,Oklahoma,259.495771,Reading,8
2009,Oregon,265.0892467,Reading,8
2009,Pennsylvania,270.7005367,Reading,8
2009,Rhode Island,259.8855897,Reading,8
2009,South Carolina,257.2741846,Reading,8
2009,South Dakota,270.0609902,Reading,8
2009,Tennessee,260.9466762,Reading,8
2009,Texas,260.368795,Reading,8
2009,Utah,265.5915771,Reading,8
2009,Vermont,272.3051342,Reading,8
2009,Virginia,265.6419817,Reading,8
2009,Washington,266.9176171,Reading,8
2009,West Virginia,254.7997475,Reading,8
2009,Wisconsin,265.8126157,Reading,8
2009,Wyoming,268.1594281,Reading,8
2007,Alabama,251.9368814,Reading,8
2007,Alaska,258.7984559,Reading,8
2007,Arizona,254.8287924,Reading,8
2007,Arkansas,257.9609958,Reading,8
2007,California,251.2877915,Reading,8
2007,Colorado,266.4078816,Reading,8
2007,Connecticut,267.0556914,Reading,8
2007,Delaware,264.5448307,Reading,8
2007,District of Columbia,240.7936248,Reading,8
2007,DoDEA,272.6925529,Reading,8
2007,Florida,259.7907207,Reading,8
2007,Georgia,258.7049928,Reading,8
2007,Hawaii,251.3308107,Reading,8
2007,Idaho,264.8863424,Reading,8
2007,Illinois,262.8266171,Reading,8
2007,Indiana,264.0959609,Reading,8
2007,Iowa,267.4507196,Reading,8
2007,Kansas,267.4137909,Reading,8
2007,Kentucky,261.965951,Reading,8
2007,Louisiana,253.2382943,Reading,8
2007,Maine,269.9201538,Reading,8
2007,Maryland,265.2401215,Reading,8
2007,Massachusetts,273.2840488,Reading,8
2007,Michigan,260.3177061,Reading,8
2007,Minnesota,268.1974428,Reading,8
2007,Mississippi,250.0635701,Reading,8
2007,Missouri,263.442316,Reading,8
2007,Montana,270.93785,Reading,8
2007,Nebraska,267.0308506,Reading,8
2007,Nevada,252.3484739,Reading,8
2007,New Hampshire,269.7345886,Reading,8
2007,New Jersey,270.1415503,Reading,8
2007,New Mexico,250.7531745,Reading,8
2007,New York,263.5457165,Reading,8
2007,North Carolina,259.1367031,Reading,8
2007,North Dakota,268.0176705,Reading,8
2007,Ohio,267.9789794,Reading,8
2007,Oklahoma,259.5472252,Reading,8
2007,Oregon,265.7102102,Reading,8
2007,Pennsylvania,267.6656302,Reading,8
2007,Rhode Island,258.3211177,Reading,8
2007,South Carolina,257.4212028,Reading,8
2007,South Dakota,269.5967634,Reading,8
2007,Tennessee,259.1619549,Reading,8
2007,Texas,260.8129192,Reading,8
2007,Utah,262.2280247,Reading,8
2007,Vermont,273.0457572,Reading,8
2007,Virginia,266.8787375,Reading,8
2007,Washington,264.9477781,Reading,8
2007,West Virginia,254.9985524,Reading,8
2007,Wisconsin,264.1845096,Reading,8
2007,Wyoming,266.2255436,Reading,8
2005,Alabama,251.9783912,Reading,8
2005,Alaska,258.7212747,Reading,8
2005,Arizona,254.7879382,Reading,8
2005,Arkansas,257.6917319,Reading,8
2005,California,250.4310564,Reading,8
2005,Colorado,264.7581061,Reading,8
2005,Connecticut,264.0127592,Reading,8
2005,Delaware,266.0093654,Reading,8
2005,District of Columbia,238.203093,Reading,8
2005,DoDEA,270.5087409,Reading,8
2005,Florida,255.77997,Reading,8
2005,Georgia,256.8723815,Reading,8
2005,Hawaii,248.505423,Reading,8
2005,Idaho,264.3017438,Reading,8
2005,Illinois,263.5170297,Reading,8
2005,Indiana,261.0136865,Reading,8
2005,Iowa,267.0031717,Reading,8
2005,Kansas,266.8312332,Reading,8
2005,Kentucky,263.9384184,Reading,8
2005,Louisiana,252.6915933,Reading,8
2005,Maine,269.9834438,Reading,8
2005,Maryland,260.7823834,Reading,8
2005,Massachusetts,273.7160629,Reading,8
2005,Michigan,261.1384723,Reading,8
2005,Minnesota,268.3566729,Reading,8
2005,Mississippi,250.5306689,Reading,8
2005,Missouri,264.6593688,Reading,8
2005,Montana,269.2241297,Reading,8
2005,Nebraska,267.4556943,Reading,8
2005,Nevada,252.8690625,Reading,8
2005,New Hampshire,269.6512703,Reading,8
2005,New Jersey,269.4232281,Reading,8
2005,New Mexico,251.0333307,Reading,8
2005,New York,265.1385618,Reading,8
2005,North Carolina,258.1601855,Reading,8
2005,North Dakota,270.2437558,Reading,8
2005,Ohio,266.7672812,Reading,8
2005,Oklahoma,259.63136,Reading,8
2005,Oregon,263.1568908,Reading,8
2005,Pennsylvania,266.8219111,Reading,8
2005,Rhode Island,260.9683268,Reading,8
2005,South Carolina,257.1691046,Reading,8
2005,South Dakota,268.5404356,Reading,8
2005,Tennessee,259.0723418,Reading,8
2005,Texas,258.191598,Reading,8
2005,Utah,261.8708721,Reading,8
2005,Vermont,268.7724206,Reading,8
2005,Virginia,267.8089667,Reading,8
2005,Washington,264.6565519,Reading,8
2005,West Virginia,255.0733796,Reading,8
2005,Wisconsin,266.2285608,Reading,8
2005,Wyoming,268.1242349,Reading,8
2003,Alabama,253.1725937,Reading,8
2003,Alaska,256.4096253,Reading,8
2003,Arizona,255.3201152,Reading,8
2003,Arkansas,257.998089,Reading,8
2003,California,251.0075004,Reading,8
2003,Colorado,267.5926409,Reading,8
2003,Connecticut,267.2180754,Reading,8
2003,Delaware,264.5320515,Reading,8
2003,District of Columbia,238.7007333,Reading,8
2003,DoDEA,271.7909687,Reading,8
2003,Florida,257.3013198,Reading,8
2003,Georgia,257.714825,Reading,8
2003,Hawaii,251.2848019,Reading,8
2003,Idaho,264.4397757,Reading,8
2003,Illinois,266.4089689,Reading,8
2003,Indiana,264.8325323,Reading,8
2003,Iowa,267.5048317,Reading,8
2003,Kansas,266.0116896,Reading,8
2003,Kentucky,266.1914352,Reading,8
2003,Louisiana,253.4482882,Reading,8
2003,Maine,268.3232652,Reading,8
2003,Maryland,261.5957319,Reading,8
2003,Massachusetts,272.9066451,Reading,8
2003,Michigan,264.3782925,Reading,8
2003,Minnesota,267.7113584,Reading,8
2003,Mississippi,255.010828,Reading,8
2003,Missouri,267.3636733,Reading,8
2003,Montana,269.833416,Reading,8
2003,Nebraska,266.3136904,Reading,8
2003,Nevada,252.3099157,Reading,8
2003,New Hampshire,270.734453,Reading,8
2003,New Jersey,267.7869531,Reading,8
2003,New Mexico,251.599156,Reading,8
2003,New York,265.3297945,Reading,8
2003,North Carolina,261.7116448,Reading,8
2003,North Dakota,269.7303543,Reading,8
2003,Ohio,266.5661059,Reading,8
2003,Oklahoma,261.719961,Reading,8
2003,Oregon,264.0255699,Reading,8
2003,Pennsylvania,264.2673651,Reading,8
2003,Rhode Island,260.8795721,Reading,8
2003,South Carolina,258.0889914,Reading,8
2003,South Dakota,269.9710586,Reading,8
2003,Tennessee,258.1083646,Reading,8
2003,Texas,258.777258,Reading,8
2003,Utah,264.3034426,Reading,8
2003,Vermont,270.519439,Reading,8
2003,Virginia,268.0048171,Reading,8
2003,Washington,264.4940665,Reading,8
2003,West Virginia,259.5642379,Reading,8
2003,Wisconsin,266.4686176,Reading,8
2003,Wyoming,267.0010285,Reading,8
2002,Alabama,252.5017054,Reading,8
2002,Alaska,—,Reading,8
2002,Arizona,256.7349114,Reading,8
2002,Arkansas,260.1348707,Reading,8
2002,California,250.4508033,Reading,8
2002,Colorado,—,Reading,8
2002,Connecticut,267.0320728,Reading,8
2002,Delaware,267.2741902,Reading,8
2002,District of Columbia,239.8105247,Reading,8
2002,DoDEA,272.9137446,Reading,8
2002,Florida,261.0536559,Reading,8
2002,Georgia,258.0054816,Reading,8
2002,Hawaii,251.6131316,Reading,8
2002,Idaho,266.4997692,Reading,8
2002,Illinois,‡,Reading,8
2002,Indiana,264.8881211,Reading,8
2002,Iowa,—,Reading,8
2002,Kansas,269.1159357,Reading,8
2002,Kentucky,265.2467404,Reading,8
2002,Louisiana,256.2683514,Reading,8
2002,Maine,269.8212492,Reading,8
2002,Maryland,263.3448642,Reading,8
2002,Massachusetts,270.5182666,Reading,8
2002,Michigan,264.7230459,Reading,8
2002,Minnesota,‡,Reading,8
2002,Mississippi,255.0211927,Reading,8
2002,Missouri,267.9094153,Reading,8
2002,Montana,270.1650423,Reading,8
2002,Nebraska,269.9489206,Reading,8
2002,Nevada,251.363201,Reading,8
2002,New Hampshire,—,Reading,8
2002,New Jersey,—,Reading,8
2002,New Mexico,253.6627563,Reading,8
2002,New York,263.9486365,Reading,8
2002,North Carolina,265.0228585,Reading,8
2002,North Dakota,268.0900265,Reading,8
2002,Ohio,268.3158619,Reading,8
2002,Oklahoma,262.012003,Reading,8
2002,Oregon,268.1445305,Reading,8
2002,Pennsylvania,265.3205584,Reading,8
2002,Rhode Island,261.9034343,Reading,8
2002,South Carolina,257.6407828,Reading,8
2002,South Dakota,—,Reading,8
2002,Tennessee,260.2764414,Reading,8
2002,Texas,262.1004242,Reading,8
2002,Utah,263.2836376,Reading,8
2002,Vermont,271.8345898,Reading,8
2002,Virginia,269.1974505,Reading,8
2002,Washington,268.1681543,Reading,8
2002,West Virginia,263.6897811,Reading,8
2002,Wisconsin,‡,Reading,8
2002,Wyoming,264.9384658,Reading,8
1998,Alabama,255.2266348,Reading,8
1998,Alaska,—,Reading,8
1998,Arizona,260.800208,Reading,8
1998,Arkansas,255.7265305,Reading,8
1998,California,253.2129518,Reading,8
1998,Colorado,263.5421958,Reading,8
1998,Connecticut,271.5667703,Reading,8
1998,Delaware,255.8823272,Reading,8
1998,District of Columbia,236.3791018,Reading,8
1998,DoDEA,269.1646662,Reading,8
1998,Florida,253.3348267,Reading,8
1998,Georgia,257.0731541,Reading,8
1998,Hawaii,249.6897555,Reading,8
1998,Idaho,—,Reading,8
1998,Illinois,‡,Reading,8
1998,Indiana,—,Reading,8
1998,Iowa,—,Reading,8
1998,Kansas,267.7881954,Reading,8
1998,Kentucky,262.0617136,Reading,8
1998,Louisiana,251.8918605,Reading,8
1998,Maine,272.6471063,Reading,8
1998,Maryland,262.1029227,Reading,8
1998,Massachusetts,268.8724579,Reading,8
1998,Michigan,—,Reading,8
1998,Minnesota,267.2182362,Reading,8
1998,Mississippi,250.5781316,Reading,8
1998,Missouri,262.9036788,Reading,8
1998,Montana,270.2134195,Reading,8
1998,Nebraska,—,Reading,8
1998,Nevada,256.8384013,Reading,8
1998,New Hampshire,—,Reading,8
1998,New Jersey,—,Reading,8
1998,New Mexico,257.5324275,Reading,8
1998,New York,266.3116623,Reading,8
1998,North Carolina,263.5917419,Reading,8
1998,North Dakota,—,Reading,8
1998,Ohio,—,Reading,8
1998,Oklahoma,265.3637984,Reading,8
1998,Oregon,265.8071079,Reading,8
1998,Pennsylvania,—,Reading,8
1998,Rhode Island,262.3251264,Reading,8
1998,South Carolina,254.523637,Reading,8
1998,South Dakota,—,Reading,8
1998,Tennessee,258.8597125,Reading,8
1998,Texas,262.1698947,Reading,8
1998,Utah,264.6196647,Reading,8
1998,Vermont,—,Reading,8
1998,Virginia,266.4196869,Reading,8
1998,Washington,264.7139043,Reading,8
1998,West Virginia,261.5779209,Reading,8
1998,Wisconsin,265.976765,Reading,8
1998,Wyoming,262.1189861,Reading,8
